Thumbnail URL,Inventory number,Letter,Number,Painting title,Artist's name,Artist dates,Date made,Location,url,Pixel dimensions W x H,File format,Last updated,Notes
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0811-00-000008-web-PYR.tif/full/!500,500/0/default.jpg",L811,L,811.0,Landscape with Cumulus Clouds,Andreas Schelfhout,1787 - 1870,about 1839,Room 39,https://www.nationalgallery.org.uk/paintings/andreas-schelfhout-landscape-with-cumulus-clouds,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0812-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L812,L,812.0,River Landscape,Probably by Jules-Louis-Philippe Coignet,1798 - 1860,about 1840,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/probably-by-jules-louis-philippe-coignet-river-landscape,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0813-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L813,L,813.0,Bridge at Subiaco,Probably by Jean-Antoine Constantin,1756 - 1844,about 1777,Room 39,https://www.nationalgallery.org.uk/paintings/probably-by-jean-antoine-constantin-bridge-at-subiaco,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0814-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L814,L,814.0,"Staircase in the Villa of Maecenas, Tivoli",Probably by Jean-Baptiste-Camille Corot,1796 - 1875,about 1826,Not on display,https://www.nationalgallery.org.uk/paintings/probably-by-jean-baptiste-camille-corot-staircase-in-the-villa-of-maecenas-tivoli,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0815-00-000002-web-PYR.tif/full/!500,500/0/default.jpg",L815,L,815.0,Porto d'Anzio,Giovanni Costa,1826 - 1903,about 1853,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/giovanni-costa-porto-d-anzio,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0816-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L816,L,816.0,After a Shower near Pisa,Giovanni Costa,1826 - 1903,late 19th century,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/giovanni-costa-after-a-shower-near-pisa,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0817-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L817,L,817.0,A Boat-Builder's Yard,Francis Danby ,1793 - 1861,about 1840,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/francis-danby-a-boat-builder-s-yard,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0819-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L819,L,819.0,Promenade beside the Sea,Hilaire-Germain-Edgar Degas,1834 - 1917,about 1860,Room 39,https://www.nationalgallery.org.uk/paintings/hilaire-germain-edgar-degas-promenade-beside-the-sea,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0820-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L820,L,820.0,A Torrent at Tivoli,Simon Denis,1755 - 1813,about 1789-93,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/simon-denis-a-torrent-at-tivoli,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0821-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L821,L,821.0,View of the Cascades at Tivoli,Simon Denis,1755 - 1813,about 1789-93,Room 39,https://www.nationalgallery.org.uk/paintings/simon-denis-view-of-the-cascades-at-tivoli,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0822-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L822,L,822.0,Panoramic View of the Bay of Naples,Alexandre-Hyacinthe Dunouy,1757 - 1841,about 1783-9 or 1810-15,Room 39,https://www.nationalgallery.org.uk/paintings/alexandre-hyacinthe-dunouy-panoramic-view-of-the-bay-of-naples,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0823-00-000006-web-PYR.tif/full/!500,500/0/default.jpg",L823,L,823.0,The Fourvière Hill at Lyon,British(?),,about 1780,Room 39,https://www.nationalgallery.org.uk/paintings/british-the-fourviere-hill-at-lyon,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0824-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L824,L,824.0,"Coast scene, possibly Capri",Thomas Fearnley,1802 - 1842,probably 1833,Room 39,https://www.nationalgallery.org.uk/paintings/thomas-fearnley-coast-scene-possibly-capri,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0825-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L825,L,825.0,View of the Villa Borghese,Léon Fleury,1804 - 1858,about 1827-30,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/leon-fleury-view-of-the-villa-borghese,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0827-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L827,L,827.0,Panoramic Landscape with a Farmhouse,George Frederic Watts,1817 - 1904,about 1845,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/george-frederic-watts-panoramic-landscape-with-a-farmhouse,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0828-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L828,L,828.0,The Temple of Vesta at Tivoli seen from the Gorge,French,,late 18th century,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/french-the-temple-of-vesta-at-tivoli-seen-from-the-gorge,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0829-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L829,L,829.0,Cliff at Vicovaro,probably by Louis Gauffier,1762 - 1801,1787,Room 39,https://www.nationalgallery.org.uk/paintings/probably-by-louis-gauffier-cliff-at-vicovaro,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0831-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L831,L,831.0,Ruins on the Palatine,André Giroux,1801 - 1879,before 1830,Room 39,https://www.nationalgallery.org.uk/paintings/andre-giroux-ruins-on-the-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0832-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L832,L,832.0,Acqua Acetosa,Paul-Dominique Gourlier,1813 - 1869,1837,Not on display,https://www.nationalgallery.org.uk/paintings/paul-dominique-gourlier-acqua-acetosa,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0833-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L833,L,833.0,View of the Falls at Tivoli,Probably by François-Marius Granet,1775 - 1849,about 1808-10,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/probably-by-francois-marius-granet-view-of-the-falls-at-tivoli,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0834-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L834,L,834.0,"The Val de Villé, Vosges",French(?),,1830s,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/french-the-val-de-ville-vosges,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0835-00-000001-web-PYR.tif/full/!500,500/0/default.jpg",L835,L,835.0,"Mountains in North Africa, with a Bedouin Camp",Gustave Guillaumet,1840 - 1887,about 1862-87,Not on display,https://www.nationalgallery.org.uk/paintings/gustave-guillaumet-mountains-in-north-africa-with-a-bedouin-camp,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0837-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L837,L,837.0,Landscape with Figures bathing,Probably by Johann August Heinrich,1794 - 1822,about 1820,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/probably-by-johann-august-heinrich-landscape-with-figures-bathing,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0839-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L839,L,839.0,A Distant View of Tivoli,Antoine-Victor-Edmond-Madeleine Joinville,1801 - 1849,1824,Room 39,https://www.nationalgallery.org.uk/paintings/antoine-victor-edmond-madeleine-joinville-a-distant-view-of-tivoli,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0840-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L840,L,840.0,The Grotto at Posillipo,Thomas Jones,1742 - 1803,1782,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/thomas-jones-the-grotto-at-posillipo,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0841-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L841,L,841.0,Landscape with a Distant View of the Sea (Italy),Thomas Jones,1742 - 1803,late 1770s?,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/thomas-jones-landscape-with-a-distant-view-of-the-sea-italy,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0842-00-000002-web-PYR.tif/full/!500,500/0/default.jpg",L842,L,842.0,Distant View of Lowestoft from the South,Thomas Kerrich,1748 - 1828,perhaps 1794,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/thomas-kerrich-distant-view-of-lowestoft-from-the-south,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0843-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L843,L,843.0,Green Mountains,Probably by Josephus Augustus Knip,1777 - 1847,around 1810,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/probably-by-josephus-augustus-knip-green-mountains,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0844-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L844,L,844.0,A Courtyard in Rome,Claus Anton Kølle,1827 - 1872,1860s,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/claus-anton-kolle-a-courtyard-in-rome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0845-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L845,L,845.0,Archway on the Palatine,"Frederic, Lord Leighton",1830 - 1896,after 1859,Not on display,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-archway-on-the-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0846-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L846,L,846.0,Houses in Capri,"Possibly by Frederic, Lord Leighton",1830 - 1896,perhaps 1859,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/possibly-by-frederic-lord-leighton-houses-in-capri,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0847-00-000002-web-PYR.tif/full/!500,500/0/default.jpg",L847,L,847.0,View in Capri,"Frederic, Lord Leighton",1830 - 1896,perhaps 1859,Not on display,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-view-in-capri,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0848-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L848,L,848.0,Houses in Venice,"Frederic, Lord Leighton",1830 - 1896,perhaps 1867,Not on display,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-houses-in-venice,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0849-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L849,L,849.0,"On the Coast, Isle of Wight","Frederic, Lord Leighton",1830 - 1896,perhaps 1860,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-on-the-coast-isle-of-wight,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0850-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L850,L,850.0,A View in Spain,"Frederic, Lord Leighton",1830 - 1896,1866,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-a-view-in-spain,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0851-00-000002-web-PYR.tif/full/!500,500/0/default.jpg",L851,L,851.0,"The Villa Malta, Rome","Frederic, Lord Leighton",1830 - 1896,1860s,Not on display,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-the-villa-malta-rome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0852-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L852,L,852.0,An Outcrop in the Campagna,"Frederic, Lord Leighton",1830 - 1896,perhaps 1866,Not on display,https://www.nationalgallery.org.uk/paintings/frederic-lord-leighton-an-outcrop-in-the-campagna,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0855-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L855,L,855.0,A Torrent in a Rocky Gorge,Achille-Etna Michallon,1796 - 1822,about 1818-21,Room 39,https://www.nationalgallery.org.uk/paintings/achille-etna-michallon-a-torrent-in-a-rocky-gorge,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0856-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",L856,L,856.0,A Tree,Achille-Etna Michallon,1796 - 1822,about 1816,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/achille-etna-michallon-a-tree,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0857-00-000001-web-PYR.tif/full/!500,500/0/default.jpg",L857,L,857.0,The Villa Borghese,George Heming Mason,1818 - 1872,about 1852-3,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/george-heming-mason-the-villa-borghese,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0858-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L858,L,858.0,Winter Landscape,Giuseppe De Nittis,1846 - 1884,about 1880,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/giuseppe-de-nittis-winter-landscape,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0859-00-000005-web-PYR.tif/full/!500,500/0/default.jpg",L859,L,859.0,Study of Two Trees,Possibly by François Desportes,1661 - 1743,about 1700,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/possibly-by-francois-desportes-study-of-two-trees,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0860-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L860,L,860.0,Vines at Báia,Anton Sminck van Pitloo,1791 - 1837,about 1820-30,Not on display,https://www.nationalgallery.org.uk/paintings/anton-sminck-van-pitloo-vines-at-baia,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0861-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L861,L,861.0,View of the Aventine Hill from the Palatine,Anton Sminck van Pitloo,1791 - 1837,about 1811-15,Room 39,https://www.nationalgallery.org.uk/paintings/anton-sminck-van-pitloo-view-of-the-aventine-hill-from-the-palatine,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0862-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L862,L,862.0,A Trout Stream,Philip Reinagle,1749 - 1833,about 1810,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/philip-reinagle-a-trout-stream,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0863-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L863,L,863.0,"The Aurelian Wall, Rome",Ramsay Richard Reinagle,1775 - 1862,about 1796,Room 39,https://www.nationalgallery.org.uk/paintings/ramsay-richard-reinagle-the-aurelian-wall-rome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0864-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L864,L,864.0,Mountainous Landscape with Ruins and Buildings,Ramsay Richard Reinagle,1775 - 1862,1796,Room 39,https://www.nationalgallery.org.uk/paintings/ramsay-richard-reinagle-mountainous-landscape-with-ruins-and-buildings,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0867-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L867,L,867.0,Wooded Bank with Figures,Probably by Salvator Rosa,1615 - 1673,probably 1660s,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/probably-by-salvator-rosa-wooded-bank-with-figures,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0870-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L870,L,870.0,Cow-Shed and Houses on the Palatine Hill,Pierre-Henri de Valenciennes,1750 - 1819,about 1782-4,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/pierre-henri-de-valenciennes-cow-shed-and-houses-on-the-palatine-hill,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0871-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L871,L,871.0,"Rome at Sunrise, from the Janiculum",Pierre-Henri de Valenciennes,1750 - 1819,about 1782-4,Room 39,https://www.nationalgallery.org.uk/paintings/pierre-henri-de-valenciennes-rome-at-sunrise-from-the-janiculum,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0872-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L872,L,872.0,"Rocks, Tree Trunks and Branches",George Augustus Wallis,1761 - 1847,about 1800,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/george-augustus-wallis-rocks-tree-trunks-and-branches,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0873-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L873,L,873.0,The Walls of Rome,Goffredo Wals,about 1590/95 - late 1630s,about 1616-1630s,The Ashmolean Museum of Art and Archaeology,https://www.nationalgallery.org.uk/paintings/goffredo-wals-the-walls-of-rome,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0875-00-000003-web-PYR.tif/full/!500,500/0/default.jpg",L875,L,875.0,The Crystal Palace from Penge,William White Warren,1832 - about 1912,between 1854 and 1866,Not on display,https://www.nationalgallery.org.uk/paintings/william-white-warren-the-crystal-palace-from-penge,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0878-00-000016-web-g-PYR.tif/full/!500,500/0/default.jpg",L878,L,878.0,The Adoration of the Kings,Circle ofJan Gossaert (Jean Gossart),active 1508; died 1532,early 16th century,Not on display,https://www.nationalgallery.org.uk/paintings/circle-of-jan-gossaert-jean-gossart-the-adoration-of-the-kings,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0956-00-000016-web-PYR.tif/full/!500,500/0/default.jpg",L956,L,956.0,Marriage,Nicolas Poussin,1594 - 1665,about 1637-40,Room 29,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-marriage,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0986-00-000006-web-PYR.tif/full/!500,500/0/default.jpg",L986,L,986.0,View of the Thames: Charing Cross Bridge,Alfred Sisley,1839 - 1899,1874,Room 41,https://www.nationalgallery.org.uk/paintings/alfred-sisley-view-of-the-thames-charing-cross-bridge,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-0995-00-000007-web-PYR.tif/full/!500,500/0/default.jpg",L995,L,995.0,Two Crabs,Vincent van Gogh,1853 - 1890,1889,Room 43,https://www.nationalgallery.org.uk/paintings/vincent-van-gogh-two-crabs,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-1002-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L1002,L,1002.0,The Ascension,Michel Sittow,1468/9-1525/6,1500-2,Room 52,https://www.nationalgallery.org.uk/paintings/michel-sittow-the-ascension,,,,nan
"https://www.nationalgallery.org.uk/server.iip?IIIF=/fronts/L-1005-00-000004-web-PYR.tif/full/!500,500/0/default.jpg",L1005,L,1005.0,Villa del Timpano Arcuato at Paese,Francesco Guardi,1712 - 1793,about 1782,Room 33,https://www.nationalgallery.org.uk/paintings/francesco-guardi-villa-del-timpano-arcuato-at-paese,,,,nan
